req_id,category,subcategory,requirement_text,target_value,test_module,test_function,validation_method,status,priority,phase,notes,effort_weeks,dependencies,blocks,assignee,sprint,started_date,completed_date,requirement_file,external_id
REQ-ORCH-001,ORCH,Orchestration,RTMX shall compute independent work webs from the dependency graph,DetectWebs returns connected components of open reqs,internal/graph/web_test.go,TestDetectWebs,Unit Test,COMPLETE,P0,19,Foundation for multi-agent coordination,2,,REQ-ORCH-002|REQ-ORCH-003|REQ-ORCH-004|REQ-ORCH-007,,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-001.md,
REQ-ORCH-002,ORCH,Orchestration,rtmx next --show shall display available work webs with summary stats,Web list with effort and priority,internal/cmd/next_test.go,TestNextShow,Unit Test,COMPLETE,P0,19,Web visualization for agents and humans,1,REQ-ORCH-001,REQ-ORCH-004,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-002.md,
REQ-ORCH-003,ORCH,Orchestration,rtmx next --one shall claim single highest-priority unblocked requirement,Atomic claim with agent identity,internal/cmd/next_test.go,TestNextOne,Unit Test,COMPLETE,HIGH,19,Simplest agent interaction pattern,1,REQ-ORCH-001|REQ-ORCH-005,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-003.md,
REQ-ORCH-004,ORCH,Orchestration,rtmx next --batch shall claim entire work web with effort carving,Batch claim with topological prefix within budget,internal/cmd/next_test.go,TestNextBatch,Unit Test,COMPLETE,HIGH,19,Batch claiming with effort budget,1.5,REQ-ORCH-001|REQ-ORCH-002|REQ-ORCH-005,REQ-ORCH-006|REQ-ORCH-008,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-004.md,
REQ-ORCH-005,ORCH,Orchestration,RTMX shall provide atomic claim/release protocol with file locking and agent identity,Concurrent claims do not corrupt claims.json,internal/orchestration/claims_test.go,TestClaimProtocol,Unit Test,COMPLETE,P0,19,Core mutual exclusion for multi-agent,1,,REQ-MCP-005|REQ-ORCH-003|REQ-ORCH-004|REQ-ORCH-006|REQ-ORCH-009|REQ-PLAN-013,,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-005.md,
REQ-ORCH-006,ORCH,Orchestration,rtmx merge shall validate web completion and merge worktree to main,Merge blocked if requirements incomplete,internal/cmd/next_test.go,TestMergeWeb,Integration Test,COMPLETE,HIGH,19,Closes the claim-work-merge cycle,2,REQ-ORCH-004|REQ-ORCH-005,,,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-006.md,
REQ-ORCH-007,ORCH,Orchestration,RTMX shall detect implicit coupling between webs via file surface overlap,Overlapping webs warned or merged,internal/graph/web_test.go,TestDetectOverlaps,Unit Test,COMPLETE,MEDIUM,20,Prevents merge conflicts from physical coupling,1,REQ-ORCH-001,,,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-007.md,
REQ-MCP-003,MCP,Server,RTMX MCP server shall expose production-grade read-only tools for RTM operations,All 7 tools discoverable and concurrent-safe,internal/adapters/mcp/server_test.go,TestMCPReadTools,Integration Test,COMPLETE,P0,19,Universal integration point for all agent platforms,2,,REQ-MCP-005|REQ-MCP-006|REQ-MCP-007|REQ-MCP-008|REQ-MCP-009|REQ-PLUGIN-001|REQ-PLUGIN-002|REQ-PLUGIN-003a|REQ-PLUGIN-003b|REQ-PLUGIN-003c|REQ-PLUGIN-003d,,,2026-05-11,2026-05-11,.rtmx/requirements/MCP/REQ-MCP-003.md,
REQ-MCP-005,MCP,Server,RTMX MCP server shall expose mutation tools behind authorization model,Claim/verify/release via MCP with agent identity,internal/adapters/mcp/tools_mutation_test.go,TestMCPMutationTools,Integration Test,COMPLETE,HIGH,20,Enables agents to act on roadmap via MCP,2,REQ-MCP-003|REQ-ORCH-005,REQ-MCP-006|REQ-PLUGIN-001|REQ-PLUGIN-003b|REQ-PLUGIN-003d,,,2026-05-11,2026-05-11,.rtmx/requirements/MCP/REQ-MCP-005.md,
REQ-MCP-006,MCP,Transport,RTMX MCP server shall support stdio transport for Claude Code and Cursor integration,JSON-RPC over stdin/stdout with --stdio flag,internal/adapters/mcp/server_test.go,TestMCPStdio,Integration Test,COMPLETE,P0,26,Enables seamless MCP client integration without HTTP,0.5,REQ-MCP-003|REQ-MCP-005,REQ-MCP-007,,,2026-05-12,2026-05-12,.rtmx/requirements/MCP/REQ-MCP-006.md,
REQ-PLUGIN-001,PLUGIN,ClaudeCode,RTMX shall provide Claude Code skill pack with inline slash commands,/status /backlog /next /claim /verify work in conversation,internal/cmd/install_test.go,TestInstallClaudeCode,Integration Test,COMPLETE,P0,19,Primary UX: roadmap inside the agent conversation,2,REQ-MCP-003|REQ-MCP-005,REQ-PLUGIN-004,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-001.md,
REQ-PLUGIN-002,PLUGIN,GeminiCLI,RTMX shall provide gemini-cli extension for inline RTM commands,RTM commands work in gemini-cli TUI,internal/cmd/install_test.go,TestInstallGeminiCLI,Integration Test,COMPLETE,HIGH,20,Cross-platform agent support,1,REQ-MCP-003,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-002.md,
REQ-PLUGIN-003a,PLUGIN,Cursor,rtmx install --cursor shall write MCP server config for Cursor IDE,Cursor discovers RTMX tools via .cursor/mcp.json,internal/cmd/install_test.go,TestInstallCursor,Integration Test,COMPLETE,HIGH,20,Cursor speaks MCP natively,0.5,REQ-MCP-003,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-003a.md,
REQ-PLUGIN-003b,PLUGIN,Coder,rtmx install --coder shall generate workspace template with HTTP MCP server,MCP server starts on workspace creation,internal/cmd/install_test.go,TestInstallCoder,Integration Test,COMPLETE,MEDIUM,21,Remote workspace support,1,REQ-MCP-003|REQ-MCP-005,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-003b.md,
REQ-PLUGIN-003c,PLUGIN,Codex,rtmx install --codex shall generate tool definition for OpenAI Codex,Codex can invoke rtmx --json commands,internal/cmd/install_test.go,TestInstallCodex,Integration Test,COMPLETE,MEDIUM,21,CLI-based integration,0.5,REQ-MCP-003,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-003c.md,
REQ-PLUGIN-003d,PLUGIN,Gastown,rtmx install --gastown shall provide plugin for Steve Yegge Gastown project,Gastown discovers RTMX as tool provider,internal/cmd/install_test.go,TestInstallGastown,Integration Test,COMPLETE,MEDIUM,21,Gastown plugin pending architecture investigation,1,REQ-MCP-003|REQ-MCP-005,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-003d.md,
REQ-PLUGIN-004,PLUGIN,TUI,RTMX shall provide --format=tui output mode for inline agent display,Compact markdown-safe output <= 8 lines,internal/output/tui_test.go,TestTUIFormat,Unit Test,COMPLETE,HIGH,19,Rendering layer for all plugin integrations,1,REQ-PLUGIN-001,,,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-004.md,
REQ-ORCH-008,ORCH,Orchestration,rtmx next --batch --worktree shall create and bind git worktree to claimed web,Worktree created with branch and recorded in claim metadata,internal/cmd/next_test.go,TestNextBatchWorktree,Integration Test,COMPLETE,HIGH,20,Isolated workspaces for agent webs,1,REQ-ORCH-004,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-008.md,
REQ-ORCH-009,ORCH,Orchestration,RTMX claim protocol shall support heartbeat and automatic staleness reaping,Stale claims reaped after configurable timeout,internal/orchestration/claims_test.go,TestClaimStaleness,Unit Test,COMPLETE,MEDIUM,20,Lifecycle management for long-running agents,1,REQ-ORCH-005,,,,2026-05-11,2026-05-11,.rtmx/requirements/AGENT/REQ-ORCH-009.md,
REQ-BENCH-008,BENCH,Sync,RTMX benchmark shall validate issue-backend sync by importing GitHub Issues from exemplar projects,>=10 items imported via dry-run,internal/benchmark/config_test.go,TestSyncConfig,Integration Test,COMPLETE,MEDIUM,22,Benchmark sync with GitHub Issues and Jira,1.5,REQ-BENCH-001|REQ-GO-040,,,,2026-05-11,2026-05-11,.rtmx/requirements/BENCH/REQ-BENCH-008.md,
REQ-BENCH-009,BENCH,Java,RTMX benchmark shall validate Java scanner against TAK-Product-Center/Server,>=20 markers extracted and verified,benchmarks/configs/tak-server.yaml,TestBenchmarkTAKServer,E2E Test,COMPLETE,HIGH,22,Java/defense benchmark - TAK Server exemplar,0.5,REQ-BENCH-001|REQ-LANG-008,,,,2026-05-11,2026-05-11,.rtmx/requirements/BENCH/REQ-BENCH-009.md,
REQ-BENCH-010,BENCH,Resilience,run-benchmark.sh and report.sh shall install ERR trap printing script:line:cmd:exit on failure,ERR trap output in CI logs,benchmarks/scripts/run-benchmark.sh,,Script Test,COMPLETE,P0,23,2026-04-11..16 outage: silent failures,0.25,REQ-BENCH-001,REQ-BENCH-015|REQ-BENCH-022,,,,,.rtmx/requirements/BENCH/REQ-BENCH-010.md,REQ-MONO-015
REQ-BENCH-011,BENCH,Resilience,Benchmarks Makefile shall not suppress script invocation with @ prefix,Command echo visible in CI,benchmarks/Makefile,,Inspection,COMPLETE,HIGH,23,@ prefix hid failure context,0.25,REQ-BENCH-001,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-011.md,REQ-MONO-015
REQ-BENCH-012,BENCH,Robustness,Benchmark config parsing shall use a real YAML parser not grep/awk/sed,Nested keys parse correctly,benchmarks/scripts/run-benchmark.sh,,Unit Test,COMPLETE,HIGH,23,Root cause of awk range bug,1,REQ-BENCH-001,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-012.md,REQ-MONO-015
REQ-BENCH-013,BENCH,Robustness,Benchmark configs validated at entry; missing fields exit 2 with actionable message,Exit 2 with config:field message,benchmarks/scripts/run-benchmark.sh,,Script Test,COMPLETE,P0,23,Empty exemplar.repo cascaded into clone failure,0.25,REQ-BENCH-001,REQ-BENCH-015,,,,,.rtmx/requirements/BENCH/REQ-BENCH-013.md,REQ-MONO-015
REQ-BENCH-014,BENCH,Shift-Left,Go test loads all benchmarks/configs/*.yaml and validates required fields on every PR,23 configs validated in <30s,internal/benchmark/config_test.go,TestLoadAllBenchmarkConfigs,Unit Test,COMPLETE,P0,23,No PR-level test caught latent parse bug,0.5,REQ-BENCH-001,REQ-BENCH-016,,,2026-05-11,2026-05-11,.rtmx/requirements/BENCH/REQ-BENCH-014.md,REQ-MONO-015
REQ-BENCH-015,BENCH,Shift-Left,run-benchmark.sh --dry-run validates config without cloning,dry-run-all <60s no clones,benchmarks/scripts/run-benchmark.sh,,Script Test,COMPLETE,MEDIUM,23,Pre-flight check catches parse bugs,0.5,REQ-BENCH-010|REQ-BENCH-013,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-015.md,REQ-MONO-015
REQ-BENCH-016,BENCH,Shift-Left,PR-level smoke benchmark on paths: benchmarks/** internal/cmd/from_tests*,Smoke result in CI <5min,,.github/workflows/ci.yml,Integration Test,COMPLETE,MEDIUM,23,Schedule-only missed 5 days of failure,0.5,REQ-BENCH-014,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-016.md,REQ-MONO-015
REQ-BENCH-017,BENCH,Observability,Workflow distinguishes infra failure from benchmark regression in issue creation,Correct issue type per failure class,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,HIGH,23,30 mislabeled regression issues from parse bug,0.5,REQ-BENCH-001,REQ-BENCH-018|REQ-BENCH-019|REQ-BENCH-027,,,,,.rtmx/requirements/BENCH/REQ-BENCH-017.md,REQ-MONO-015
REQ-BENCH-018,BENCH,Observability,Workflow deduplicates benchmark issues by searching open issues before creating,1 issue with N comments not N issues,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,HIGH,23,5 nights x 6 langs = 30 duplicate issues,0.25,REQ-BENCH-017,REQ-BENCH-019|REQ-BENCH-027,,,,,.rtmx/requirements/BENCH/REQ-BENCH-018.md,REQ-MONO-015
REQ-BENCH-019,BENCH,Observability,Green nightly run auto-closes matching benchmark issues with link,Issues closed with run link,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,MEDIUM,23,30 stale issues require manual cleanup,0.25,REQ-BENCH-017|REQ-BENCH-018,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-019.md,REQ-MONO-015
REQ-BENCH-020,BENCH,Resilience,exemplar.ref must be 40-char commit SHA; lint rejects non-SHA refs,All refs are SHAs,benchmarks/configs/*.yaml,,Lint,COMPLETE,HIGH,23,Tags are mutable on GitHub,0.5,REQ-BENCH-001,REQ-BENCH-021,,,,,.rtmx/requirements/BENCH/REQ-BENCH-020.md,REQ-MONO-015
REQ-BENCH-021,BENCH,Resilience,Benchmark workflow caches exemplar clones keyed by (repo SHA),Cache hit on unchanged pins,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,MEDIUM,23,7 fresh clones per nightly run,0.5,REQ-BENCH-020,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-021.md,REQ-MONO-015
REQ-BENCH-022,BENCH,Resilience,Clone and setup retry up to 2 times with backoff; result records network-failure,Retry on transient failure,benchmarks/scripts/run-benchmark.sh,,Script Test,COMPLETE,MEDIUM,23,Single DNS failure kills benchmark,0.5,REQ-BENCH-010,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-022.md,REQ-MONO-015
REQ-BENCH-023,BENCH,Integrity,Baselines carry provenance (source_run_id rtmx_version exemplar_sha generated_at),report.sh rejects missing provenance,benchmarks/scripts/report.sh,,Script Test,COMPLETE,HIGH,23,Hand-written baselines lack verifiable origin,0.5,REQ-BENCH-001,REQ-BENCH-024|REQ-BENCH-025,,,,,.rtmx/requirements/BENCH/REQ-BENCH-023.md,REQ-MONO-015
REQ-BENCH-024,BENCH,Integrity,Dispatchable benchmarks-bless workflow regenerates baselines with provenance,PR with updated baselines,.github/workflows/benchmark-bless.yml,,Workflow Test,COMPLETE,MEDIUM,23,No blessed regeneration path,0.5,REQ-BENCH-023,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-024.md,REQ-MONO-015
REQ-BENCH-025,BENCH,Integrity,report.sh uses configurable tolerance bands not strict inequality,Tolerance-aware regression detection,benchmarks/scripts/report.sh,,Script Test,COMPLETE,MEDIUM,23,Strict -lt fires on trivial fluctuations,0.25,REQ-BENCH-023,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-025.md,REQ-MONO-015
REQ-BENCH-026,BENCH,Observability,Each matrix job writes markdown summary to GITHUB_STEP_SUMMARY on every run,Summary table in failed runs,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,HIGH,23,No summary view exists,0.25,REQ-BENCH-001,REQ-BENCH-028,,,,,.rtmx/requirements/BENCH/REQ-BENCH-026.md,REQ-MONO-015
REQ-BENCH-027,BENCH,Observability,P1 issue with blocker label after N=2 consecutive nightly failures,Escalation at threshold,.github/workflows/benchmark.yml,,Workflow Test,COMPLETE,HIGH,23,5+ nights no escalation,0.5,REQ-BENCH-017|REQ-BENCH-018,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-027.md,REQ-MONO-015
REQ-BENCH-028,BENCH,Observability,Benchmark health in make workspace-status at monorepo root,workspace-status shows benchmark section,,,System Test,COMPLETE,LOW,23,Benchmark status only visible in Actions tab,0.5,REQ-BENCH-026,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-028.md,REQ-MONO-015
REQ-BENCH-029,BENCH,Traceability,SLICE.md lint requires benchmark impact statement when touching from-tests,Lint fails without impact section,,,Lint,COMPLETE,LOW,23,Scanner changes silently break benchmarks,0.25,REQ-BENCH-001,,,,,,.rtmx/requirements/BENCH/REQ-BENCH-029.md,REQ-MONO-015
REQ-E2E-005,E2E,Onboarding,Setup command shall detect and respect existing .rtmx/ structure from init and E2E tests shall dogfood against rtmx repo,init then setup produces single coherent structure,test/onboarding_e2e_test.go,TestInitThenSetup|TestSetupAlone|TestSetupOnExistingProject|TestSetupLegacyMode|TestDogfoodSelf,System Test,COMPLETE,P0,20,Init/setup divergence creates two parallel databases,1.5,REQ-GO-016|REQ-GO-026,REQ-GO-047,,v0.3.0,2026-04-19,2026-05-01,.rtmx/requirements/E2E/REQ-E2E-005.md,
REQ-PLUGIN-005,PLUGIN,Schema,Schema plugin framework for custom RTM columns with typed validation and health integration,Schema plugins load and validate custom columns,internal/schema/schema_test.go,TestSchemaLoad,Integration Test,COMPLETE,P0,22,Teams need domain-specific columns for certification,3,REQ-GO-008,REQ-PLUGIN-006|REQ-PLUGIN-007|REQ-PLUGIN-050,rhino11,,2026-05-11,2026-05-11,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-005.md
REQ-PLUGIN-006,PLUGIN,Schema,Built-in domain schema plugins for Phoenix and DO-178C and ISO 26262,Built-in schemas available without installation,internal/schema/builtin_test.go,TestBuiltinSchemas,Integration Test,COMPLETE,HIGH,22,Common certification domains,1,REQ-PLUGIN-005|REQ-PLUGIN-054,,,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-006.md,
REQ-PLUGIN-007,PLUGIN,Schema,Community schema plugin distribution via rtmx plugin install,Plugins installable from registry or Git,internal/cmd/plugin_test.go,TestPluginInstall,Integration Test,COMPLETE,MEDIUM,23,Community contribution path,2,REQ-PLUGIN-005|REQ-PLUGIN-055,,rhino11,,2026-05-11,2026-05-11,.rtmx/requirements/PLUGIN/REQ-PLUGIN-007.md,
REQ-PLAN-001,PLAN,Display,Display assignee and version in backlog and status CLI output,Assignee and Version columns visible,internal/cmd/backlog_test.go,TestBacklogDisplayAssignee,Integration Test,COMPLETE,HIGH,22,Hidden planning fields,0.5,,,rhino11,,2026-05-11,2026-05-11,,.rtmx/requirements/PLAN/REQ-PLAN-001.md
REQ-PLAN-002,PLAN,Display,Display started and completed dates with duration in status -vvv,Dates and duration visible,internal/cmd/status_test.go,TestStatusDatesDisplay,Integration Test,COMPLETE,MEDIUM,22,Hidden temporal fields,0.5,,REQ-PLAN-011,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-003,PLAN,Query,Filter requirements by target version via --version flag and FilterOptions,Version filtering works across commands,internal/database/database_test.go,TestFilterByVersion,Integration Test,COMPLETE,P0,22,Sprint column unused for queries,1,,REQ-PLAN-004|REQ-PLAN-005|REQ-PLAN-006|REQ-PLAN-007|REQ-PLAN-014,,v0.3.0,2026-05-01,2026-05-01,.rtmx/requirements/PLAN/REQ-PLAN-003.md,
REQ-PLAN-004,PLAN,Display,Version summary view via rtmx status --by-version,Per-version completion percentages,internal/cmd/status_test.go,TestStatusByVersion,Integration Test,COMPLETE,MEDIUM,22,No version grouping exists,0.5,REQ-PLAN-003,,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-005,PLAN,Release,Release gate command verifies all version requirements are COMPLETE,Gate exits 0 on pass and 1 on fail,internal/cmd/release_test.go,TestReleaseGate,Integration Test,COMPLETE,P0,22,No closed-loop release verification,1.5,REQ-PLAN-003,REQ-PLAN-012|REQ-PLAN-014,,v0.3.0,2026-05-01,2026-05-01,.rtmx/requirements/PLAN/REQ-PLAN-005.md,
REQ-PLAN-006,PLAN,Release,Release scope command shows version planning summary,Scope report with effort and blockers,internal/cmd/release_test.go,TestReleaseScope,Integration Test,COMPLETE,HIGH,22,No release planning view,0.5,REQ-PLAN-003,,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-007,PLAN,Release,Assign and unassign requirements to target versions,Sprint field set via CLI,internal/cmd/release_test.go,TestReleaseAssign,Integration Test,COMPLETE,HIGH,22,No CLI for version assignment,0.5,REQ-PLAN-003,,,v0.3.0,2026-05-01,2026-05-01,,
REQ-PLAN-008,PLAN,Identity,Extract user identity from stored OIDC JWT ID token,CurrentUser returns sub email name,internal/auth/identity_test.go,TestCurrentUser,Unit Test,COMPLETE,HIGH,22,Auth stores tokens but never decodes identity,0.5,,REQ-PLAN-009,,,2026-05-11,2026-05-11,,.rtmx/requirements/PLAN/REQ-PLAN-008.md
REQ-PLAN-009,PLAN,Assignment,Set assignee via rtmx assign command with optional authenticated identity,Assignee set from CLI or current user,internal/cmd/assign_test.go,TestAssignCommand,Integration Test,COMPLETE,HIGH,22,No CLI for requirement assignment,0.5,REQ-PLAN-008,,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-010,PLAN,Automation,Auto-set started_date and completed_date on verify status transitions,Dates populated automatically,internal/cmd/verify_test.go,TestVerifyAutoSetDates,Integration Test,COMPLETE,MEDIUM,22,SetStartedDate and SetCompletedDate exist but are never called,0.25,,REQ-PLAN-011|REQ-PLAN-013,,v0.3.0,2026-05-01,2026-05-01,.rtmx/requirements/PLAN/REQ-PLAN-010.md,
REQ-PLAN-011,PLAN,Forecast,Historical velocity calculation from completed requirements with dates,Velocity displayed in effort-weeks per calendar-week,internal/cmd/velocity_test.go,TestComputeVelocity,Integration Test,COMPLETE,MEDIUM,23,No velocity or throughput metrics,1,REQ-PLAN-002|REQ-PLAN-010,REQ-PLAN-012,rhino11,,2026-05-11,2026-05-11,,.rtmx/requirements/PLAN/REQ-PLAN-011.md
REQ-PLAN-012,PLAN,Forecast,Release forecast projects completion date from velocity and remaining effort,Projected completion date displayed,internal/cmd/release_test.go,TestReleaseForecast,Integration Test,COMPLETE,MEDIUM,23,No date projection capability,0.5,REQ-PLAN-005|REQ-PLAN-011,,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-013,PLAN,Attribution,Git attribution auto-sets assignee from test file commit author on verify,Assignee populated from git history,internal/cmd/verify_test.go,TestVerifyGitAttribution,Integration Test,COMPLETE,LOW,24,No automatic attribution trail,1,REQ-ORCH-005|REQ-PLAN-010,,rhino11,,2026-05-11,2026-05-11,,
REQ-PLAN-014,PLAN,Versioning,Category-driven version increment policy with enforcement in release gate,Gate validates proposed bump against category impact,internal/cmd/release_test.go,TestReleaseGateVersionPolicy,Integration Test,COMPLETE,HIGH,22,Version bumps are manual and unauditable,1.5,REQ-PLAN-003|REQ-PLAN-005,,rhino11,,2026-05-11,2026-05-11,,
REQ-LAUNCH-001,LAUNCH,ShowHN,rtmx README shall be rewritten as a landing page with hero GIF and install-to-value flow,README includes hero GIF workflow diagram install command and feature highlights,test/launch_test.go,TestReadmeLaunchReady,Inspection,COMPLETE,HIGH,14,README currently reads as reference doc; needs to function as the Show HN landing page with 30-second workflow GIF and Mermaid diagrams and brew install command prominent,1.5,,REQ-LAUNCH-002|REQ-LAUNCH-003,,,2026-05-11,2026-05-11,,
REQ-DIST-006,DIST,Homebrew,RTMX shall be submitted to Homebrew/homebrew-core for brew install rtmx without custom tap,brew audit --strict --new rtmx passes and formula accepted,test/homebrew_core_test.go,TestHomebrewCoreFormula,System Test,COMPLETE,HIGH,25,homebrew-core requires stable release and notable project,1,REQ-GO-044|REQ-REL-007,REQ-DIST-008|REQ-LAUNCH-002,,,2026-05-10,2026-05-10,,
REQ-DIST-007,DIST,APT,RTMX shall be installable via apt install rtmx through a hosted GPG-signed APT repository,apt update and apt install rtmx work after adding repo,test/apt_repo_test.go,TestAptRepository,System Test,COMPLETE,HIGH,25,GoReleaser builds .deb but no apt repo exists,1,REQ-REL-007,REQ-DIST-009|REQ-LAUNCH-002,,,2026-05-10,2026-05-10,,
REQ-INT-004,INTEGRITY,DataQuality,All test_module and test_function fields in RTM database shall reference existing files and functions,No stale test references in database,test/integrity_test.go,TestStaleTestReferences,Integration Test,COMPLETE,HIGH,23,Stale references cause silent verify skip,0.25,,,rhino11,,2026-05-07,2026-05-11,,.rtmx/requirements/INTEGRITY/REQ-INT-004.md
REQ-LAUNCH-002,LAUNCH,ShowHN,Show HN launch checklist shall be complete with all install methods working on clean machines,All install methods work and README is current,test/launch_test.go,TestLaunchChecklist,Inspection,COMPLETE,HIGH,25,Final gate before Show HN post,0.5,REQ-DIST-006|REQ-DIST-007|REQ-LAUNCH-001|REQ-LAUNCH-003|REQ-REL-007,,,,2026-05-10,2026-05-10,,
REQ-MIG-004,MIGRATION,SchemaEvolution,rtmx shall detect schema version mismatch and migrate local database on upgrade,Seamless migration with no data loss,internal/database/migration_test.go,TestSchemaMigration,Integration Test,COMPLETE,HIGH,23,Implicit migration exists but no version tracking or proactive detection,2,REQ-GO-007,,,,2026-05-09,2026-05-09,,
REQ-OUTPUT-001,OUTPUT,Formatting,rtmx status shall cap progress bar width and right-align percentage and count columns,Consistent alignment on wide terminals,internal/cmd/status_test.go,TestStatusBarAlignment,Unit Test,COMPLETE,HIGH,23,Wide terminals cause visual sprawl,0.5,,,,,2026-05-08,2026-05-08,,.rtmx/requirements/OUTPUT/REQ-OUTPUT-001.md
REQ-PLUGIN-050,PLUGIN,Schema,Schema type with column definitions and typed validation,Schema.Validate validates CSV rows against column definitions,internal/schema/schema_test.go,TestSchemaLoad,Unit Test,COMPLETE,P0,22,Foundation type,0.5,REQ-GO-008|REQ-PLUGIN-005,REQ-PLUGIN-051,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-050.md
REQ-PLUGIN-051,PLUGIN,Schema,Built-in core schema matching standardColumns,CoreSchema defines all 21 columns with correct types,internal/schema/schema_test.go,TestCoreSchema,Unit Test,COMPLETE,P0,22,Core schema definition,0.25,REQ-PLUGIN-050,REQ-PLUGIN-052,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-051.md
REQ-PLUGIN-052,PLUGIN,Schema,Schema registry and config-driven selection,Config.RTMX.Schema selects active schema from registry,internal/schema/schema_test.go,TestSchemaRegistry,Unit Test,COMPLETE,HIGH,22,Registry and config wiring,0.5,REQ-PLUGIN-051,REQ-PLUGIN-053|REQ-PLUGIN-054|REQ-PLUGIN-055,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-052.md
REQ-PLUGIN-053,PLUGIN,Schema,Schema health checks in rtmx health,Health reports schema conformance pass/warn/fail,internal/cmd/health_test.go,TestHealthSchemaCheck,Integration Test,COMPLETE,HIGH,22,Health integration,0.5,REQ-PLUGIN-052,,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-053.md
REQ-PLUGIN-054,PLUGIN,Schema,Phoenix extension schema definition,PhoenixSchema extends core with 25+ columns,internal/schema/schema_test.go,TestPhoenixSchema,Unit Test,COMPLETE,HIGH,22,Phoenix schema,0.25,REQ-PLUGIN-052,REQ-PLUGIN-006,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-054.md
REQ-PLUGIN-055,PLUGIN,Schema,Schema extension API for custom columns via .rtmx/schema.yaml,Schema.Extend returns new schema with appended columns,internal/schema/schema_test.go,TestSchemaExtend,Unit Test,COMPLETE,MEDIUM,23,Custom schema support,0.5,REQ-PLUGIN-052,REQ-PLUGIN-007,,,2026-05-08,2026-05-08,,.rtmx/requirements/PLUGIN/REQ-PLUGIN-055.md
REQ-REL-007,RELEASE,v1.0.0,RTMX v1.0.0 release shall be tagged after all requirements COMPLETE and release gate passes,rtmx release gate v1.0.0 exits 0 and tag is GPG-signed,test/release_test.go,TestV1ReleaseGate,System Test,COMPLETE,P0,25,v1.0 signals API stability -- prerequisite for mainstream package submissions,0.5,REQ-GO-047,REQ-DIST-006|REQ-DIST-007|REQ-DIST-009|REQ-LAUNCH-002,,,2026-05-10,2026-05-10,,
